Order ID,Customer Name,Order Date,Order Priority,Product Name,Unit Price,Quantity
22181,Alan Hwang,10/7/2011,Low,pork,6.08,41
22272,Edward Nazzal,5/6/2012,High,whole milk,152.48,37
22272,Edward Nazzal,5/6/2012,High,hamburger meat,35.41,30
22373,Candace McMahon,3/28/2012,High,frankfurter,8.74,26
22434,Allen Golden,8/29/2012,Critical,sausage,4.54,3
22434,Allen Golden,8/29/2012,Critical,other vegetables,3.28,39
22849,Erin Creighton,2/14/2011,Not Specified,ham,11.7,27
22849,Erin Creighton,2/14/2011,Not Specified,bottled beer,2.78,34
22849,Erin Creighton,2/14/2011,Not Specified,pip fruit,6.98,27
22849,Erin Creighton,2/14/2011,Not Specified,pasta,205.99,25
22881,Melanie Page,4/6/2010,Medium,pip fruit,14.03,33
22950,Mike Caudle,12/21/2011,Low,pork,64.65,29
23008,Erin Ashbrook,10/9/2009,Critical,frankfurter,120.98,10
23008,Erin Ashbrook,10/9/2009,Critical,rolls/buns,152.48,2
23202,Naresj Patel,7/30/2011,High,sausage,8.17,39
23202,Naresj Patel,7/30/2011,High,tropical fruit,11.97,48
23426,Erin Ashbrook,2/16/2011,Critical,chicken,22.98,45
23426,Erin Ashbrook,2/16/2011,Critical,whole milk,2.52,12
23649,Arthur Wiediger,9/5/2012,Not Specified,ham,195.99,30
23649,Arthur Wiediger,9/5/2012,Not Specified,soda,125.99,42
23748,Naresj Patel,8/10/2012,High,chicken,225.02,26
23847,Darren Budd,11/9/2012,Not Specified,canned beer,200.99,7
23971,Cynthia Arntzen,11/21/2009,Critical,pip fruit,11.97,5
24135,Ed Ludwig,1/22/2010,Low,tropical fruit,30.44,12
24196,Nat Carroll,7/30/2010,High,domestic eggs,4.28,2
24196,Nat Carroll,7/30/2010,High,meat,43.57,24
24197,David Smith,2/3/2010,Low,citrus fruit,55.94,41
24197,David Smith,2/3/2010,Low,sausage,20.99,2
24519,Duane Huffman,6/11/2011,Critical,rolls/buns,5.34,22
24546,Edward Nazzal,3/26/2012,Critical,light bulbs,10.98,7
24579,Edward Nazzal,11/18/2012,High,rolls/buns,300.65,45
24579,Edward Nazzal,11/18/2012,High,meat,11.97,40
24581,George Ashbrook,4/9/2010,High,root vegetables,4.55,8
24710,Jonathan Howell,9/30/2010,Low,tropical fruit,4.98,3
24960,Cynthia Arntzen,1/27/2011,High,citrus fruit,34.98,48
24960,Cynthia Arntzen,1/27/2011,High,whole milk,37.94,37
24960,Cynthia Arntzen,1/27/2011,High,margarine,6.48,18
24960,Cynthia Arntzen,1/27/2011,High,hamburger meat,200.99,35
25061,Noah Childs,12/18/2011,Medium,dessert,48.04,20
25095,Brian Stugart,1/25/2011,Low,beef,39.98,18
25095,Brian Stugart,1/25/2011,Low,other vegetables,115.99,41
25254,Christine Phan,9/17/2010,Critical,tropical fruit,8.85,35
25542,Matt Hagelstein,12/30/2012,Low,chicken,7.28,37
25569,Frank Carlisle,7/9/2012,High,brown bread,12.28,27
25863,George Bell,4/22/2011,Not Specified,sausage,20.99,18
25895,Candace McMahon,4/17/2012,Medium,hamburger meat,19.35,37
26050,Edward Nazzal,6/16/2011,High,pork,8.74,44
26145,George Bell,7/4/2011,Low,sausage,4.91,18
26145,George Bell,7/4/2011,Low,soda,9.98,49
26145,George Bell,7/4/2011,Low,sweet spreads,29.34,27
26279,Edward Nazzal,7/30/2009,Not Specified,pastry,35.99,7
26406,Edward Becker,4/12/2011,Not Specified,other vegetables,4.24,40
26535,Candace McMahon,3/20/2012,Not Specified,root vegetables,3.98,33
26661,Ruben Ausman,12/19/2012,Medium,whipped/sour cream,65.99,31
26855,Naresj Patel,3/15/2009,High,whole milk,30.93,13
27047,Patrick Bzostek,11/22/2010,High,whole milk,599.99,25
27047,Patrick Bzostek,11/22/2010,High,citrus fruit,4.28,38
27077,Frank Carlisle,3/15/2010,Critical,other vegetables,140.99,11
27236,Alan Hwang,3/2/2010,High,pork,19.98,20
27589,Darren Budd,9/15/2011,Medium,pip fruit,39.48,20
27589,Darren Budd,9/15/2011,Medium,bottled beer,17.67,25
27589,Darren Budd,9/15/2011,Medium,other vegetables,1.88,36
27681,Dave Hallsten,11/24/2010,Medium,whole milk,4.98,7
27681,Dave Hallsten,11/24/2010,Medium,pastry,6.08,30
28033,Dan Lawera,9/14/2010,High,sausage,180.98,16
28033,Dan Lawera,9/14/2010,High,sausage,216.6,37
28033,Dan Lawera,9/14/2010,High,salty snack,6.6,18
28324,Edward Nazzal,8/7/2011,High,dessert,8.67,48
28805,Bill Stewart,4/2/2011,Medium,pork,3.48,14
28805,Bill Stewart,4/2/2011,Medium,frankfurter,5.98,4
28805,Bill Stewart,4/2/2011,Medium,butter,10.23,46
28897,Ed Ludwig,8/24/2009,Medium,other vegetables,4.06,35
28897,Ed Ludwig,8/24/2009,Medium,liver loaf,60.98,14
28932,Gary Mitchum,7/21/2010,Low,frankfurter,10.4,24
28932,Gary Mitchum,7/21/2010,Low,whole milk,5.85,18
29219,Nat Carroll,4/10/2009,Not Specified,frankfurter,7.08,29
29410,Linda Cazamias,9/17/2009,Critical,root vegetables,120.97,35
29410,Linda Cazamias,9/17/2009,Critical,soda,195.99,36
29411,Naresj Patel,4/6/2012,High,butter,2.22,29
29411,Naresj Patel,4/6/2012,High,cat food,15.67,33
29411,Naresj Patel,4/6/2012,High,chewing gum,400.97,38
29411,Naresj Patel,4/6/2012,High,berries,23.99,45
29475,Gary Zandusky,2/22/2010,High,other vegetables,4.91,49
29475,Gary Zandusky,2/22/2010,High,yogurt,880.98,2
29537,Joni Sundaresam,9/19/2012,Low,tropical fruit,10.89,30
29671,Duane Huffman,3/22/2010,Critical,whole milk,34.99,43
29895,Theresa Coyne,10/20/2010,Medium,curd,160.98,43
30308,George Bell,3/21/2010,Medium,whole milk,1.8,15
30436,Dave Hallsten,7/7/2012,Low,bottled water,3.89,30
30820,Cynthia Arntzen,4/9/2011,Critical,soda,2.21,21
31046,Erin Creighton,2/7/2011,Critical,sausage,110.99,42
31046,Erin Creighton,2/7/2011,Critical,oil,6.84,35
31301,Duane Huffman,10/18/2010,Low,hamburger meat,3.75,31
31495,Gary Hansen,8/4/2010,Low,onions,8.69,20
31495,Gary Hansen,8/4/2010,Low,pork,34.76,34
31523,Joni Sundaresam,3/8/2012,Low,pip fruit,6.48,17
31523,Joni Sundaresam,3/8/2012,Low,pork,8.74,19
31552,Alan Hwang,11/11/2012,High,citrus fruit,22.24,17
31552,Alan Hwang,11/11/2012,High,yogurt,29.89,24
31877,Duane Huffman,6/29/2009,Medium,frankfurter,8.37,34
32037,Edward Becker,2/16/2009,Low,frankfurter,8.6,37
32037,Edward Becker,2/16/2009,Low,brown bread,699.99,15
32131,David Smith,12/27/2010,Critical,root vegetables,3.78,34
32135,Magdelene Morse,11/25/2010,High,dish cleaner,39.98,37
32135,Magdelene Morse,11/25/2010,High,yogurt,11.99,16
32195,Michelle Huthwaite,11/25/2009,Medium,sausage,11.58,7
32230,David Philippe,8/19/2012,High,sauces,39.98,46
32451,Nat Carroll,3/24/2009,Not Specified,brown bread,14.28,42
32642,Darren Budd,3/29/2012,Medium,citrus fruit,28.48,50
32803,James Lanier,12/16/2011,Medium,cream cheese ,7.84,49
32803,James Lanier,12/16/2011,Medium,beverages,4.48,22
32834,Noah Childs,8/27/2010,Critical,curd,115.99,39
33219,Duane Huffman,12/10/2011,High,ice cream,216.6,32
33477,Duane Huffman,10/19/2012,High,hard cheese,10.35,28
34082,Dan Lawera,10/28/2011,Not Specified,detergent,142.86,19
34082,Dan Lawera,10/28/2011,Not Specified,bottled water,1.88,20
34082,Dan Lawera,10/28/2011,Not Specified,soda,21.38,35
34211,Alan Hwang,2/13/2012,Not Specified,pip fruit,9.93,15
34244,Duane Huffman,9/29/2010,Low,whole milk,7.37,25
34244,Duane Huffman,9/29/2010,Low,waffles,31.78,4
34658,Alan Hwang,11/18/2010,Medium,sausage,81.94,33
34788,Alan Hwang,11/9/2009,High,chicken,5.98,4
34918,Amy Cox,10/23/2009,Medium,beverages,180.98,12
34918,Amy Cox,10/23/2009,Medium,ice cream,7.28,25
35079,Darren Budd,8/14/2010,High,butter,4.98,13
35079,Darren Budd,8/14/2010,High,beverages,60.98,32
35110,Mike Caudle,10/18/2011,High,frankfurter,896.99,14
35110,Mike Caudle,10/18/2011,High,detergent,29.89,49
35554,Darren Budd,9/24/2012,Not Specified,sausage,130.98,34
35555,James Lanier,3/4/2011,Medium,chicken,243.98,50
35555,James Lanier,3/4/2011,Medium,yogurt,4.89,15
35555,James Lanier,3/4/2011,Medium,whole milk,4.98,2
35877,Erin Creighton,5/25/2010,High,yogurt,4.28,30
35878,Cari MacIntyre,8/13/2010,Medium,whipped/sour cream,3.6,45
36448,Allen Golden,9/10/2010,Medium,whole milk,6.08,6
36448,Allen Golden,9/10/2010,Medium,citrus fruit,22.01,44
36452,Eudokia Martin,4/5/2009,High,whole milk,22.38,26
36452,Eudokia Martin,4/5/2009,High,citrus fruit,6.98,18
36484,Cari MacIntyre,1/28/2012,Critical,pork,65.99,41
36643,Ruben Ausman,2/23/2009,Critical,beverages,13.79,17
36643,Ruben Ausman,2/23/2009,Critical,UHT-milk,33.29,30
36679,Anna Haberlin,8/30/2011,Critical,beef,65.99,28
36741,Fred Hopkins,12/19/2010,Critical,other vegetables,5.68,26
36741,Fred Hopkins,12/19/2010,Critical,whole milk,55.99,6
36866,Brian Stugart,3/24/2010,Low,frankfurter,210.55,32
36929,Amy Cox,5/25/2012,Low,yogurt,80.98,45
36929,Amy Cox,5/25/2012,Low,canned beer,33.29,37
36999,Cari MacIntyre,12/12/2009,Medium,canned beer,549.99,28
36999,Cari MacIntyre,12/12/2009,Medium,other vegetables,115.99,3
37216,Eudokia Martin,11/30/2010,High,frankfurter,20.98,24
37314,Michelle Huthwaite,5/4/2011,Medium,canned beer,9.77,21
37349,Bill Stewart,2/15/2010,Critical,pork,78.69,8
37828,Mike Caudle,4/20/2011,Low,frankfurter,20.97,23
37828,Mike Caudle,4/20/2011,Low,chocolate,4.91,42
37920,Andy Reiter,7/14/2010,Critical,citrus fruit,8.46,48
38052,Erin Ashbrook,2/15/2012,Low,specialty fat,40.98,13
38080,Jim Mitchum,9/14/2009,Not Specified,spread cheese,4.98,26
38145,Amy Cox,9/12/2009,Not Specified,whole milk,1.88,33
38145,Amy Cox,9/12/2009,Not Specified,whole milk,45.98,8
38437,Cynthia Arntzen,5/8/2012,Critical,whole milk,212.6,19
38437,Cynthia Arntzen,5/8/2012,Critical,hygiene articles,3.28,17
38503,Melanie Page,5/5/2009,Low,beef,120.98,47
38503,Melanie Page,5/5/2009,Low,meat,55.99,10
38503,Melanie Page,5/5/2009,Low,beef,23.99,32
38530,Dave Hallsten,4/17/2011,Critical,pip fruit,40.98,47
38530,Dave Hallsten,4/17/2011,Critical,other vegetables,49.43,13
38726,Eugene Hildebrand,5/21/2009,Medium,hamburger meat,2.08,44
39172,Nancy Lomonaco,6/25/2010,Low,rolls/buns,232.58,38
39172,Nancy Lomonaco,6/25/2010,Low,instant coffee,5.98,26
39269,Gary Zandusky,10/26/2012,Low,canned beer,35.99,16
39330,Andy Yotov,7/17/2010,Critical,pork,5.74,29
39365,Cynthia Arntzen,5/14/2012,High,pork,29.89,32
39430,Edward Becker,6/13/2009,Low,tropical fruit,30.98,29
39555,Naresj Patel,9/4/2012,Low,whole milk,27.18,38
39749,Ed Ludwig,6/27/2010,High,frankfurter,7.96,14
39749,Ed Ludwig,6/27/2010,High,beverages,264.98,45
39749,Ed Ludwig,6/27/2010,High,pip fruit,2.6,43
39815,Roy French,4/9/2009,Low,pip fruit,115.99,43
40001,Aimee Bixby,2/24/2011,Medium,frankfurter,39.48,46
40386,Jesus Ocampo,2/18/2011,High,sausage,98.31,28
40647,Naresj Patel,8/17/2009,High,long life bakery product,40.99,47
41120,Darren Budd,7/7/2012,Low,bottled water,26.64,35
41120,Darren Budd,7/7/2012,Low,beef,3.08,13
41122,Darren Budd,2/21/2010,Not Specified,domestic eggs,1.74,29
41187,Edward Nazzal,9/30/2010,Low,oil,5.58,9
41187,Edward Nazzal,9/30/2010,Low,meat,5.78,25
41221,Eugene Hildebrand,9/12/2009,Critical,processed cheese,80.98,4
41282,Eileen Kiefer,7/4/2009,Medium,sausage,24.92,39
41312,Jonathan Howell,1/31/2012,Not Specified,citrus fruit,39.48,21
41318,Brian Stugart,10/9/2011,Low,frozen vegetables,56.96,21
41345,Magdelene Morse,2/2/2012,Medium,sausage,1.88,36
41604,Edward Becker,2/10/2009,Medium,pastry,6.37,22
41891,Tamara Dahlen,5/22/2011,High,pork,40.89,22
42022,Eugene Hildebrand,9/24/2009,Medium,berries,7.3,45
42022,Eugene Hildebrand,9/24/2009,Medium,whole milk,3.95,11
42081,Christine Phan,1/10/2011,Low,ham,5.18,36
42081,Christine Phan,1/10/2011,Low,packaged fruit/vegetables,10.94,3
42081,Christine Phan,1/10/2011,Low,packaged fruit/vegetables,65.99,26
42086,Erin Smith,7/22/2010,High,rolls/buns,2.78,18
42246,Ted Trevino,4/26/2012,Not Specified,whole milk,77.51,40
42246,Ted Trevino,4/26/2012,Not Specified,whole milk,4.84,5
42465,Tamara Dahlen,12/21/2010,Medium,sausage,6.48,15
42657,Eileen Kiefer,10/3/2011,Low,white bread,19.98,48
42820,Ted Trevino,2/16/2010,Low,rolls/buns,5.28,27
42848,David Philippe,10/6/2012,Not Specified,bottled water,7.64,50
43269,James Lanier,4/10/2009,Critical,other vegetables,48.91,16
43269,James Lanier,4/10/2009,Critical,frankfurter,165.98,24
43367,Anemone Ratner,3/9/2010,Critical,frankfurter,6.48,3
43367,Anemone Ratner,3/9/2010,Critical,frankfurter,8.34,16
43367,Anemone Ratner,3/9/2010,Critical,rolls/buns,64.65,18
43399,Cari MacIntyre,7/30/2009,High,sausage,1.68,35
43399,Cari MacIntyre,7/30/2009,High,brown bread,218.75,2
43399,Cari MacIntyre,7/30/2009,High,UHT-milk,15.04,8
43875,Melanie Page,12/7/2011,Critical,pip fruit,14.42,24
43875,Melanie Page,12/7/2011,Critical,whole milk,150.98,17
43875,Melanie Page,12/7/2011,Critical,processed cheese,17.98,40
43875,Melanie Page,12/7/2011,Critical,hamburger meat,195.99,16
43875,Melanie Page,12/7/2011,Critical,beef,125.99,25
44197,Cynthia Arntzen,1/20/2009,High,whole milk,140.98,27
44229,Erin Smith,5/14/2010,Medium,hamburger meat,4.84,39
44386,Chris Selesnick,4/9/2012,Medium,pasta,4.91,27
44386,Chris Selesnick,4/9/2012,Medium,tropical fruit,28.48,43
44390,Noel Staavos,12/3/2010,Not Specified,whole milk,99.23,32
44612,Dean Braden,3/13/2011,High,sausage,85.99,6
44614,George Bell,6/14/2010,Low,rolls/buns,2.22,18
44614,George Bell,6/14/2010,Low,sliced cheese,26.31,27
44615,Edward Becker,5/9/2010,Medium,rolls/buns,1.88,19
44864,Lena Creighton,6/17/2010,Low,sausage,7.77,25
44900,Joni Sundaresam,2/9/2010,Medium,pastry,11.19,4
44960,Tamara Chand,5/3/2011,Low,rolls/buns,6.48,16
44960,Tamara Chand,5/3/2011,Low,pork,8.57,22
44960,Tamara Chand,5/3/2011,Low,other vegetables,1.7,17
44992,Anthony Witt,12/24/2012,Critical,domestic eggs,51.98,32
44992,Anthony Witt,12/24/2012,Critical,ham,218.75,32
45125,Erin Smith,5/28/2012,Critical,soda,160.98,6
45125,Erin Smith,5/28/2012,Critical,specialty chocolate,175.99,32
45190,George Ashbrook,11/19/2010,High,pork,150.98,13
45414,George Ashbrook,2/11/2009,Critical,other vegetables,60.98,17
45700,Nat Carroll,11/13/2012,High,onions,38.06,43
45824,Duane Huffman,12/6/2009,Not Specified,tropical fruit,140.81,44
45991,George Ashbrook,2/14/2011,Low,pip fruit,100.98,1
45991,George Ashbrook,2/14/2011,Low,sausage,4.13,50
46307,Jonathan Howell,2/6/2011,Medium,rolls/buns,19.98,32
46307,Jonathan Howell,2/6/2011,Medium,hamburger meat,42.76,27
46434,David Philippe,4/1/2010,Critical,citrus fruit,24.95,34
46466,Matt Hagelstein,2/21/2012,Medium,whole milk,37.93,7
46528,Edward Nazzal,12/6/2009,Medium,root vegetables,70.71,43
46528,Edward Nazzal,12/6/2009,Medium,chewing gum,18.97,23
46626,Magdelene Morse,6/27/2012,Low,beef,95.98,8
46853,Eudokia Martin,5/22/2009,Low,rolls/buns,256.99,22
46855,Darren Budd,3/5/2010,High,citrus fruit,1.68,32
46919,Jesus Ocampo,6/18/2009,Low,snack products,152.48,31
46977,Allen Golden,5/7/2012,Medium,sausage,4.82,10
46977,Allen Golden,5/7/2012,Medium,mustard,175.99,19
47041,Cynthia Arntzen,4/1/2012,Not Specified,sausage,4.63,35
47301,Eileen Kiefer,7/17/2011,Low,frozen meals,70.98,6
47714,Philip Brown,3/10/2011,Medium,sausage,105.49,29
48003,Darren Budd,1/26/2012,Medium,spread cheese,5.98,30
48003,Darren Budd,1/26/2012,Medium,sausage,6.48,12
48195,Ruben Ausman,11/27/2010,Not Specified,herbs,115.99,35
48195,Ruben Ausman,11/27/2010,Not Specified,tropical fruit,35.99,35
48195,Ruben Ausman,11/27/2010,Not Specified,frankfurter,65.99,47
48357,Eileen Kiefer,3/28/2009,Not Specified,domestic eggs,150.98,16
48615,George Bell,12/3/2012,Low,sausage,4.13,4
48615,George Bell,12/3/2012,Low,citrus fruit,54.74,8
48642,Matt Collister,2/1/2010,High,pip fruit,8.67,4
48642,Matt Collister,2/1/2010,High,onions,100.98,5
48710,Cynthia Arntzen,11/25/2009,Medium,frankfurter,6.98,4
49094,Brian Stugart,9/3/2012,Critical,shopping bags,27.48,31
49125,Edward Becker,3/29/2009,Not Specified,bottled beer,5.78,29
49216,Noah Childs,3/19/2009,High,frankfurter,3.28,28
49538,Darren Budd,3/17/2010,Low,whole milk,26.38,29
49730,Dave Hallsten,1/4/2009,High,soda,350.98,3
49924,Edward Nazzal,5/25/2011,Critical,beef,4.24,48
49924,Edward Nazzal,5/25/2011,Critical,bottled water,2.23,13
50306,Anemone Ratner,5/20/2011,Medium,sausage,63.98,34
50566,Dan Lawera,9/7/2011,Not Specified,ice cream,8.67,48
50823,Nancy Lomonaco,7/21/2009,Low,tropical fruit,100.98,12
50854,Dan Lawera,12/17/2011,Critical,whole milk,4.98,27
50854,Dan Lawera,12/17/2011,Critical,yogurt,500.98,12
50854,Dan Lawera,12/17/2011,Critical,herbs,10.98,42
51109,Theresa Coyne,11/8/2012,High,whole milk,4,28
51395,Lena Creighton,6/9/2010,Low,meat,2.88,26
51395,Lena Creighton,6/9/2010,Low,frankfurter,4.98,10
51559,David Philippe,3/4/2012,Low,citrus fruit,25.98,34
51813,Lena Creighton,12/21/2012,Not Specified,canned beer,110.98,13
51937,James Lanier,2/27/2009,High,chicken,294.62,39
52098,Darren Budd,3/10/2010,Medium,yogurt,39.06,19
52102,Philip Brown,9/12/2010,Medium,beef,11.97,8
52135,Jeremy Ellison,3/24/2010,Low,whipped/sour cream,99.99,38
52162,Darren Budd,11/1/2011,Not Specified,pip fruit,6.48,39
52162,Darren Budd,11/1/2011,Not Specified,frankfurter,3.29,47
52256,Cari MacIntyre,11/4/2010,Not Specified,soda,65.99,23
52391,Alan Hwang,12/12/2009,High,pip fruit,29.14,36
52391,Alan Hwang,12/12/2009,High,citrus fruit,20.89,39
52642,Magdelene Morse,6/14/2011,Low,whole milk,70.98,9
52642,Magdelene Morse,6/14/2011,Low,root vegetables,152.48,14
52642,Magdelene Morse,6/14/2011,Low,sausage,55.98,15
52645,Alan Hwang,3/7/2012,Low,liver loaf,5.85,11
52645,Alan Hwang,3/7/2012,Low,soda,70.97,10
52711,Aimee Bixby,9/23/2011,Not Specified,root vegetables,5.81,37
52896,Lena Creighton,10/22/2010,High,other vegetables,5.18,9
52896,Lena Creighton,10/22/2010,High,tropical fruit,259.71,6
52999,Eugene Hildebrand,4/25/2012,Not Specified,butter,7.59,5
52999,Eugene Hildebrand,4/25/2012,Not Specified,sausage,9.11,39
52999,Eugene Hildebrand,4/25/2012,Not Specified,butter,5.78,7
53254,Noel Staavos,8/18/2009,Medium,whole milk,175.99,34
53281,Philip Brown,4/2/2009,Critical,other vegetables,355.98,40
53285,Eudokia Martin,5/24/2012,Critical,whole milk,165.98,6
53312,Edward Nazzal,7/4/2009,Medium,white bread,363.25,23
53312,Edward Nazzal,7/4/2009,Medium,pork,3.34,30
53637,Erin Ashbrook,3/17/2011,High,whipped/sour cream,39.98,12
53698,Tamara Chand,6/16/2012,Medium,yogurt,4.84,10
54183,Mike Caudle,4/15/2012,Critical,butter milk,82.99,32
54183,Mike Caudle,4/15/2012,Critical,yogurt,11.66,9
54245,Cari MacIntyre,3/24/2011,Medium,other vegetables,20.99,5
54339,Alan Hwang,5/2/2012,Low,pastry,59.98,48
54339,Alan Hwang,5/2/2012,Low,yogurt,65.99,41
54401,Dave Hallsten,12/4/2011,High,citrus fruit,20.98,34
54563,Fred Hopkins,10/4/2010,Critical,condensed milk,20.24,24
54694,Jonathan Howell,9/19/2009,Critical,root vegetables,2.66,43
54755,Matt Collister,12/7/2009,Critical,other vegetables,73.98,44
54914,Duane Huffman,8/28/2011,Critical,citrus fruit,5.98,32
54914,Duane Huffman,8/28/2011,Critical,frankfurter,12.44,7
55073,Kelly Lampkin,3/20/2012,Low,sausage,65.99,40
55270,Edward Nazzal,1/22/2010,Medium,other vegetables,29.17,1
55716,Philip Brown,10/22/2012,High,herbs,1637.53,9
55776,Dean Braden,3/22/2009,Not Specified,ham,145.45,32
55874,Erica Smith,2/16/2009,Medium,root vegetables,7.1,28
55874,Erica Smith,2/16/2009,Medium,soda,4.98,41
56002,Dave Hallsten,7/4/2009,Low,sausage,23.99,21
56002,Dave Hallsten,7/4/2009,Low,frankfurter,55.98,14
56002,Dave Hallsten,7/4/2009,Low,bottled water,161.55,9
56002,Dave Hallsten,7/4/2009,Low,meat,290.98,14
56039,Erica Smith,11/25/2011,Low,ham,6.68,23
56710,Jim Mitchum,5/11/2010,Not Specified,sugar,13.43,34
56710,Jim Mitchum,5/11/2010,Not Specified,chicken,65.99,16
56710,Jim Mitchum,5/11/2010,Not Specified,UHT-milk,30.98,6
56710,Jim Mitchum,5/11/2010,Not Specified,beef,35.41,21
57092,David Philippe,5/1/2010,Critical,ham,110.99,29
57253,Darren Budd,1/5/2009,Critical,rolls/buns,1.81,43
57253,Darren Budd,1/5/2009,Critical,citrus fruit,20.98,29
57253,Darren Budd,1/5/2009,Critical,citrus fruit,279.48,48
57253,Darren Budd,1/5/2009,Critical,cat food,4.91,49
57253,Darren Budd,1/5/2009,Critical,hard cheese,125.99,25
57382,George Ashbrook,3/23/2009,Medium,frankfurter,4.55,25
57382,George Ashbrook,3/23/2009,Medium,bottled beer,9.78,45
57415,Tamara Chand,3/24/2009,Medium,yogurt,15.42,6
57606,Darren Budd,1/3/2010,Not Specified,frankfurter,8.46,37
57794,Edward Becker,7/26/2009,Low,rolls/buns,4.98,16
58054,David Philippe,1/4/2011,High,whole milk,2.08,26
58113,Anemone Ratner,2/1/2012,High,meat,7.68,48
58113,Anemone Ratner,2/1/2012,High,curd,200.99,12
58528,Janet Martin,10/27/2010,Medium,beverages,46.89,14
58528,Janet Martin,10/27/2010,Medium,frankfurter,3.69,41
58598,Edward Nazzal,8/22/2011,Medium,sausage,300.98,50
58598,Edward Nazzal,8/22/2011,Medium,sausage,3.41,25
58851,Alan Hwang,6/7/2010,Low,meat,8.34,3
58851,Alan Hwang,6/7/2010,Low,sausage,140.99,14
58853,Eugene Hildebrand,5/13/2012,Critical,whole milk,200.98,27
59015,Andrew Roberts,5/26/2012,Medium,canned beer,8.5,32
59015,Andrew Roberts,5/26/2012,Medium,frankfurter,8.34,32
59015,Andrew Roberts,5/26/2012,Medium,long life bakery product,48.91,32
59075,David Smith,2/26/2012,Low,pork,11.19,38
59108,Edward Becker,10/7/2011,Low,pip fruit,3.28,21
59108,Edward Becker,10/7/2011,Low,bottled beer,125.99,39
59589,Magdelene Morse,4/11/2012,Medium,pork,64.98,25
59685,Jim Mitchum,12/10/2012,Critical,bottled water,40.98,12
59685,Jim Mitchum,12/10/2012,Critical,whole milk,12.99,46
59845,Ed Ludwig,12/22/2009,Low,curd,4.71,42
59845,Ed Ludwig,12/22/2009,Low,tropical fruit,4.2,28
134,Michael Dominguez,4/30/2012,Not Specified,pip fruit,95.99,11
740,Thomas Boland,7/15/2011,Medium,chicken,4.98,6
833,Olvera Toch,2/12/2009,Medium,whole milk,12.53,1
1573,Lena Radford,12/27/2012,High,citrus fruit,60.89,13
1639,Sean Christensen,8/19/2011,Not Specified,canned beer,6.78,24
2053,Todd Boyes,2/6/2011,Critical,pip fruit,500.98,39
2053,Todd Boyes,2/6/2011,Critical,photo/film,140.99,7
2146,Todd Boyes,9/13/2012,Not Specified,root vegetables,175.99,41
2146,Todd Boyes,9/13/2012,Not Specified,frankfurter,2.61,44
2752,Todd Boyes,11/18/2010,High,yogurt,22.98,30
2752,Todd Boyes,11/18/2010,High,UHT-milk,3.78,41
